f1	f2
93.854	93.982
93.850	93.982
93.844	93.964
93.854	93.968
93.866	93.968
93.850	93.968
93.842	93.968
93.850	93.968
93.852	93.968
93.850	93.968
93.852	93.968
93.852	93.968
93.848	93.968
93.854	93.968
93.856	93.968
93.856	93.968
93.854	93.968
93.852	93.968
93.848	93.968
93.842	93.962
93.842	93.962
93.844	93.962
93.844	93.962
93.844	93.962
93.832	93.962
93.826	93.962
93.828	93.962
93.832	93.962
93.834	93.962
93.826	93.962
93.838	93.962
93.838	93.962
93.838	93.962
93.826	93.962
93.828	93.962
93.828	93.962
93.830	93.962
93.828	93.944
93.830	93.952
93.830	93.952
93.832	93.952
93.830	93.952
93.830	93.952
93.830	93.952
93.832	93.952
93.828	93.952
93.828	93.952
93.830	93.952
93.830	93.952
93.828	93.952
93.822	93.952
93.824	93.952
93.830	93.952
93.834	93.952
93.834	93.952
93.834	93.952
93.832	93.952
93.830	93.952
93.834	93.952
93.838	93.952
93.844	93.964
93.858	93.964
93.850	93.964
93.848	93.964
93.850	93.964
93.840	93.964
93.848	93.964
93.850	93.962
93.858	93.962
93.854	93.962
93.852	93.962
93.866	93.978
93.862	93.978
93.864	93.978
93.868	93.978
93.868	93.978
93.868	93.978
93.876	93.986
93.880	93.994
93.878	93.994
93.874	93.994
93.870	93.992
93.862	93.992
93.860	93.992
93.856	93.992
93.850	93.992
93.860	93.992
93.864	93.992
93.864	93.992
93.864	93.992
93.866	93.992
93.868	93.992
93.868	93.992
93.870	93.992
93.870	93.992
93.872	93.992
93.878	93.992
93.866	93.992
93.860	93.992
93.860	93.992
93.868	93.988
93.868	93.988
93.878	93.988
93.878	93.988
93.870	93.988
93.872	93.988
93.874	93.988
93.874	93.988
93.874	93.988
93.868	93.988
93.864	93.988
93.862	93.988
93.854	93.970
93.850	93.970
93.854	93.970
93.850	93.970
93.844	93.970
93.852	93.970
93.852	93.970
93.850	93.970
93.848	93.970
93.844	93.970
93.844	93.966
93.846	93.966
93.844	93.966
93.846	93.966
93.844	93.966
93.846	93.966
93.846	93.966
93.856	93.966
93.848	93.966
93.854	93.966
93.870	94.002
93.892	94.002
93.870	94.008
93.868	94.008
93.862	94.008
93.868	93.982
93.872	93.982
93.864	93.982
93.866	93.982
93.862	93.982
93.866	93.982
93.864	93.982
93.860	93.982
93.852	93.980
93.844	93.980
93.860	93.980
93.856	93.980
93.854	93.980
93.856	93.980
93.858	93.980
93.858	93.980
93.858	93.980
93.854	93.980
93.854	93.980
93.856	93.980
93.858	93.980
93.862	93.980
93.866	93.980
93.872	93.980
93.868	93.980
93.864	93.980
93.864	93.980
93.862	93.980
93.864	93.980
93.860	93.980
93.860	93.980
93.868	93.980
93.870	93.980
93.868	93.980
93.870	93.980
93.878	94.000
93.880	94.000
93.880	94.000
93.880	94.000
93.886	94.000
93.882	94.012
93.882	94.012
93.890	94.012
93.886	94.012
93.888	94.012
93.884	94.012
93.890	94.012
93.890	94.012
93.890	94.012
93.892	94.014
93.910	94.014
93.920	94.014
93.912	94.014
93.908	94.014
93.908	94.014
93.908	94.014
93.910	94.014
93.918	94.040
93.918	94.040
93.918	94.040
93.920	94.040
93.924	94.040
93.942	94.052
93.930	94.054
93.926	94.054
93.936	94.054
93.930	94.054
93.932	94.054
93.938	94.054
93.948	94.078
93.954	94.078
93.950	94.078
93.954	94.078
93.956	94.078
93.956	94.078
93.976	94.078
93.972	94.078
93.990	94.116
94.010	94.116
94.024	94.140
94.036	94.140
94.018	94.140
94.018	94.140
94.006	94.140
94.002	94.140
94.006	94.140
94.000	94.140
94.008	94.140
94.002	94.140
94.000	94.140
93.996	94.140
94.000	94.140
94.004	94.122
94.004	94.122
94.002	94.122
94.000	94.122
94.000	94.124
94.014	94.124
94.030	94.140
94.040	94.150
94.042	94.150
94.054	94.150
94.040	94.150
94.060	94.154
94.064	94.190
94.080	94.190
94.080	94.190
94.088	94.200
94.120	94.200
94.112	94.218
94.112	94.220
94.112	94.220
94.148	94.230
94.160	94.230
94.154	94.256
94.172	94.280
94.188	94.300
94.220	94.296
94.254	94.328
94.256	94.368
94.294	94.424
94.334	94.424
94.382	94.458
94.440	94.540
94.422	94.550
94.480	94.570
94.500	94.598
94.526	94.636
94.500	94.604
94.466	94.600
94.460	94.548
94.450	94.546
94.406	94.510
94.410	94.494
94.424	94.500
94.424	94.530
94.424	94.520
94.416	94.502
94.410	94.496
94.400	94.502
94.330	94.422
94.356	94.430
94.380	94.486
94.342	94.424
94.352	94.424
94.342	94.424
94.348	94.424
94.336	94.424
94.328	94.398
94.318	94.420
94.298	94.374
94.300	94.374
94.302	94.392
94.296	94.390
94.298	94.388
94.304	94.388
94.154	94.276
94.246	94.338
94.240	94.324
94.252	94.324
94.250	94.334
94.286	94.334
94.284	94.334
94.286	94.368
94.262	94.368
94.280	94.368
94.278	94.368
94.244	94.368
94.212	94.294
94.176	94.276
94.172	94.276
94.172	94.260
94.174	94.246
94.182	94.266
94.192	94.268
94.190	94.268
94.192	94.268
94.186	94.270
94.218	94.270
94.192	94.286
94.200	94.282
94.214	94.290
94.240	94.324
94.240	94.320
94.224	94.316
94.226	94.316
94.190	94.296
94.156	94.254
94.150	94.236
94.140	94.222
94.162	94.222
94.190	94.280
94.170	94.276
94.180	94.276
94.186	94.260
94.214	94.300
94.216	94.300
94.216	94.300
94.206	94.302
94.212	94.302
94.216	94.302
94.228	94.298
94.266	94.356
94.272	94.372
94.252	94.372
94.222	94.372
94.228	94.372
94.246	94.372
94.250	94.332
94.290	94.354
94.262	94.380
94.310	94.380
94.300	94.390
94.256	94.346
94.264	94.346
94.278	94.370
94.274	94.366
94.270	94.366
94.260	94.366
94.240	94.334
94.254	94.334
94.266	94.334
94.268	94.348
94.268	94.348
94.270	94.348
94.282	94.348
94.290	94.348
94.270	94.366
94.282	94.366
94.280	94.368
94.278	94.378
94.260	94.378
94.274	94.378
94.270	94.378
94.266	94.378
94.260	94.378
94.258	94.378
94.210	94.308
94.168	94.256
94.160	94.260
94.166	94.262
94.182	94.262
94.192	94.294
94.206	94.290
94.174	94.290
94.182	94.280
94.182	94.280
94.208	94.302
94.214	94.302
94.194	94.286
94.218	94.302
94.226	94.302
94.228	94.302
94.222	94.310
94.224	94.312
94.260	94.312
94.260	94.312
94.250	94.312
94.252	94.338
94.250	94.340
94.246	94.342
94.244	94.342
94.268	94.360
94.266	94.348
94.234	94.044
94.250	94.294
94.272	94.336
94.210	94.336
94.166	94.238
94.184	94.260
94.188	94.260
94.190	94.260
94.178	94.260
94.174	94.260
94.180	94.260
94.186	94.260
94.220	94.266
94.262	94.266
94.280	94.344
94.320	94.386
94.316	94.386
94.352	94.448
94.326	94.390
94.312	94.422
94.288	94.378
94.310	94.378
94.298	94.390
94.314	94.388
94.300	94.388
94.288	94.388
94.288	94.388
94.260	94.388
94.270	94.354
94.220	94.354
94.236	94.322
94.248	94.322
94.244	94.322
94.246	94.338
94.234	94.338
94.286	94.376
94.288	94.392
94.306	94.392
94.302	94.400
94.264	94.338
94.276	94.356
94.266	94.356
94.272	94.356
94.272	94.356
94.278	94.356
94.272	94.356
94.272	94.356
94.284	94.356
94.240	94.362
94.242	94.326
94.264	94.326
94.250	94.326
94.290	94.326
94.268	94.360
94.276	94.360
94.262	94.360
94.260	94.360
94.264	94.360
94.284	94.360
94.268	94.360
94.270	94.360
94.266	94.360
94.266	94.360
94.268	94.360
94.272	94.360
94.298	94.360
94.268	94.342
94.250	94.342
94.274	94.348
94.278	94.348
94.274	94.348
94.262	94.348
94.266	94.348
94.280	94.368
94.272	94.368
94.276	94.368
94.276	94.350
94.262	94.350
94.264	94.350
94.264	94.350
94.264	94.350
94.256	94.350
94.244	94.346
94.258	94.346
94.258	94.346
94.258	94.346
94.236	94.326
94.232	94.306
94.216	94.306
94.222	94.306
94.228	94.306
94.232	94.306
94.224	94.306
94.226	94.306
94.228	94.306
94.230	94.306
94.256	94.340
94.266	94.340
94.254	94.340
94.244	94.340
94.240	94.340
94.240	94.340
94.236	94.340
94.242	94.340
94.244	94.340
94.246	94.340
94.258	94.340
94.234	94.340
94.242	94.340
94.240	94.340
94.240	94.340
94.242	94.340
94.244	94.340
94.238	94.336
94.238	94.336
94.238	94.336
94.230	94.336
94.232	94.336
94.254	94.336
94.244	94.336
94.232	94.336
94.242	94.336
94.242	94.336
94.252	94.334
94.246	94.334
94.246	94.334
94.244	94.334
94.244	94.334
94.232	94.334
94.234	94.334
94.234	94.334
94.232	94.334
94.238	94.334
94.234	94.334
94.234	94.334
94.234	94.334
94.230	94.334
94.242	94.334
94.274	94.334
94.278	94.334
94.266	94.352
94.256	94.352
94.274	94.352
94.266	94.352
94.270	94.352
94.270	94.352
94.274	94.352
94.274	94.352
94.272	94.352
94.264	94.352
94.240	94.352
94.252	94.352
94.248	94.352
94.250	94.352
94.248	94.352
94.248	94.352
94.248	94.344
94.242	94.344
94.250	94.344
94.250	94.344
94.248	94.344
94.244	94.344
94.244	94.344
94.242	94.344
94.238	94.344
94.244	94.344
94.244	94.344
94.234	94.344
94.240	94.344
94.220	94.344
94.218	94.344
94.184	94.300
94.178	94.256
94.164	94.256
94.166	94.258
94.156	94.264
94.150	94.264
94.122	94.200
94.118	94.200
94.132	94.200
94.154	94.234
94.150	94.228
94.160	94.228
94.172	94.228
94.172	94.228
94.202	94.228
94.188	94.266
94.174	94.266
94.192	94.268
94.180	94.268
94.188	94.268
94.180	94.268
94.186	94.268
94.172	94.268
94.160	94.268
94.166	94.268
94.178	94.268
94.178	94.268
94.180	94.268
94.176	94.250
94.176	94.250
94.178	94.256
94.172	94.256
94.184	94.256
94.190	94.256
94.194	94.256
94.188	94.256
94.188	94.256
94.190	94.256
94.186	94.260
94.194	94.260
94.192	94.260
94.192	94.260
94.190	94.266
94.190	94.266
94.192	94.266
94.184	94.266
94.180	94.266
94.182	94.266
94.188	94.266
94.190	94.266
94.192	94.266
94.190	94.266
94.192	94.266
94.186	94.266
94.186	94.266
94.186	94.262
94.188	94.262
94.186	94.262
94.190	94.262
94.188	94.262
94.190	94.262
94.190	94.262
94.188	94.262
94.188	94.262
94.190	94.262
94.190	94.262
94.190	94.262
94.190	94.262
94.186	94.262
94.184	94.262
94.184	94.270
94.182	94.270
94.184	94.270
94.190	94.270
94.188	94.270
94.182	94.270
94.188	94.270
94.192	94.270
94.190	94.280
94.194	94.278
94.220	94.278
94.210	94.290
94.220	94.290
94.240	94.328
94.248	94.320
94.262	94.350
94.248	94.350
94.256	94.350
94.258	94.350
94.248	94.336
94.234	94.336
94.228	94.336
94.246	94.336
94.244	94.324
94.252	94.324
94.246	94.324
94.252	94.324
94.238	94.328
94.206	94.310
94.550	94.600
94.576	94.600
94.494	94.534
94.450	94.544
94.474	94.544
94.456	94.518
94.466	94.518
94.478	94.550
94.474	94.564
94.492	94.568
94.476	94.578
94.480	94.570
94.492	94.570
94.488	94.570
94.470	94.554
94.472	94.546
94.472	94.546
94.458	94.546
94.392	94.484
94.402	94.462
94.422	94.472
94.418	94.494
94.372	94.456
94.384	94.454
94.384	94.438
94.372	94.432
94.320	94.436
94.344	94.436
94.336	94.436
94.354	94.436
94.350	94.436
94.362	94.436
94.360	94.418
94.364	94.418
94.350	94.416
94.332	94.400
94.336	94.394
94.328	94.394
94.302	94.394
94.304	94.394
94.300	94.370
94.292	94.370
94.300	94.370
94.300	94.370
94.296	94.370
94.302	94.370
94.302	94.370
94.296	94.370
94.302	94.372
94.314	94.372
94.320	94.388
94.322	94.388
94.312	94.388
94.326	94.388
94.328	94.388
94.324	94.388
94.326	94.388
94.322	94.388
94.322	94.388
94.318	94.388
94.318	94.388
94.320	94.388
94.320	94.388
94.326	94.388
94.350	94.422
94.338	94.416
94.348	94.416
94.346	94.416
94.340	94.416
94.340	94.416
94.328	94.392
94.328	94.392
94.324	94.392
94.322	94.392
94.324	94.392
94.324	94.392
94.322	94.392
94.328	94.392
94.330	94.392
94.330	94.392
94.332	94.392
94.330	94.392
94.322	94.392
94.320	94.392
94.324	94.392
94.322	94.392
94.328	94.392
94.328	94.392
94.328	94.398
94.334	94.398
94.354	94.398
94.352	94.398
94.372	94.398
94.356	94.398
94.340	94.398
94.342	94.398
94.352	94.398
94.346	94.398
94.334	94.398
94.340	94.398
94.350	94.398
94.346	94.398
94.350	94.410
94.352	94.410
94.352	94.410
94.356	94.410
94.400	94.410
94.380	94.410
94.380	94.410
94.370	94.410
94.372	94.410
94.378	94.410
94.370	94.410
94.362	94.410
94.352	94.410
94.358	94.410
94.358	94.410
94.360	94.410
94.376	94.410
94.382	94.410
94.384	94.438
94.376	94.438
94.354	94.438
94.370	94.438
94.366	94.438
94.376	94.438
94.364	94.438
94.352	94.438
94.358	94.438
94.368	94.438
94.368	94.438
94.352	94.428
94.342	94.428
94.340	94.428
94.342	94.428
94.364	94.426
94.364	94.426
94.362	94.426
94.368	94.426
94.364	94.426
94.362	94.426
94.362	94.430
94.352	94.430
94.354	94.430
94.364	94.430
94.366	94.430
94.362	94.430
94.374	94.430
94.370	94.430
94.370	94.430
94.372	94.430
94.376	94.430
94.376	94.430
94.376	94.430
94.372	94.430
94.370	94.430
94.372	94.430
94.364	94.430
94.362	94.430
94.364	94.430
94.364	94.430
94.370	94.430
94.376	94.430
94.370	94.430
94.374	94.430
94.370	94.430
94.374	94.430
94.364	94.430
94.366	94.430
94.376	94.442
94.396	94.442
94.388	94.442
94.382	94.442
94.382	94.442
94.376	94.442
94.376	94.442
94.374	94.442
94.376	94.442
94.380	94.442
94.380	94.442
94.374	94.442
94.368	94.446
94.366	94.440
94.370	94.440
94.368	94.440
94.372	94.440
94.372	94.440
94.378	94.440
94.370	94.440
94.366	94.440
94.342	94.440
94.334	94.440
94.316	94.396
94.344	94.400
94.350	94.400
94.378	94.400
94.368	94.400
94.364	94.400
94.364	94.400
94.362	94.400
94.350	94.400
94.354	94.400
94.366	94.400
94.360	94.400
94.362	94.400
94.360	94.400
94.360	94.400
94.364	94.400
94.352	94.400
94.344	94.400
94.342	94.400
94.342	94.400
94.348	94.400
94.358	94.400
94.354	94.400
94.358	94.400
94.354	94.400
94.356	94.400
94.354	94.400
94.356	94.436
94.352	94.436
94.352	94.436
94.350	94.436
94.360	94.436
94.366	94.462
94.370	94.462
94.370	94.462
94.370	94.462
94.362	94.462
94.352	94.462
94.360	94.430
94.360	94.430
94.368	94.430
94.388	94.446
94.400	94.466
94.380	94.478
94.388	94.478
94.380	94.452
94.360	94.438
94.364	94.438
94.362	94.438
94.358	94.438
94.352	94.424
94.342	94.424
94.328	94.424
94.318	94.386
94.328	94.386
94.346	94.426
94.344	94.416
94.336	94.416
94.338	94.420
94.344	94.420
94.356	94.420
94.360	94.430
94.354	94.428
94.356	94.428
94.358	94.428
94.346	94.422
94.350	94.422
94.348	94.422
94.342	94.422
94.320	94.406
94.326	94.406
94.320	94.406
94.344	94.406
94.322	94.406
94.340	94.406
94.336	94.406
94.344	94.406
94.342	94.406
94.350	94.438
94.312	94.438
94.312	94.438
94.350	94.438
94.330	94.438
94.360	94.422
94.368	94.450
94.368	94.450
94.370	94.450
94.370	94.450
94.364	94.444
94.362	94.444
94.362	94.444
94.372	94.444
94.372	94.444
94.378	94.444
94.400	94.444
94.380	94.444
94.392	94.444
94.386	94.444
94.372	94.444
94.374	94.444
94.376	94.444
94.380	94.444
94.374	94.444
94.376	94.444
94.362	94.444
94.334	94.406
94.336	94.406
94.334	94.412
94.302	94.364
94.292	94.326
94.294	94.360
94.276	94.360
94.288	94.360
94.318	94.360
94.308	94.360
94.304	94.360
94.296	94.360
94.290	94.368
94.288	94.368
94.296	94.368
94.292	94.368
94.292	94.368
94.284	94.354
94.294	94.354
94.294	94.364
94.294	94.364
94.296	94.368
94.292	94.368
94.284	94.368
94.286	94.368
94.284	94.350
94.272	94.350
94.264	94.326
94.260	94.326
94.270	94.326
94.272	94.326
94.270	94.326
94.270	94.326
94.260	94.326
94.256	94.326
94.254	94.326
94.262	94.326
94.262	94.326
94.254	94.330
94.260	94.330
94.264	94.330
94.258	94.326
94.256	94.322
94.256	94.322
94.258	94.322
94.252	94.322
94.250	94.322
94.256	94.322
94.248	94.322
94.256	94.328
94.248	94.328
94.248	94.314
94.254	94.314
94.270	94.314
94.282	94.374
94.306	94.374
94.320	94.374
94.310	94.374
94.316	94.374
94.306	94.374
94.310	94.374
94.312	94.374
94.310	94.374
94.306	94.374
94.308	94.374
94.292	94.374
94.300	94.374
94.306	94.374
94.304	94.374
94.300	94.374
94.300	94.374
94.308	94.374
94.310	94.374
94.300	94.374
94.308	94.374
94.310	94.374
94.302	94.374
94.292	94.374
94.266	94.374
94.270	94.374
94.270	94.374
94.272	94.374
94.282	94.348
94.294	94.348
94.272	94.348
94.272	94.348
94.270	94.348
94.268	94.348
94.286	94.348
94.298	94.348
94.302	94.348
94.286	94.348
94.290	94.348
94.294	94.348
94.292	94.348
94.300	94.370
94.308	94.370
94.304	94.370
94.296	94.370
94.294	94.370
94.294	94.370
94.300	94.370
94.298	94.370
94.296	94.370
94.294	94.370
94.294	94.370
94.294	94.370
94.298	94.370
94.300	94.370
94.306	94.370
94.300	94.370
94.302	94.370
94.308	94.370
94.306	94.370
94.302	94.370
94.300	94.370
94.300	94.370
94.300	94.370
94.300	94.370
94.302	94.370
94.310	94.374
94.310	94.374
94.304	94.374
94.306	94.374
94.304	94.374
94.300	94.374
94.296	94.374
94.296	94.374
94.296	94.374
94.294	94.374
94.292	94.374
94.292	94.374
94.292	94.374
94.294	94.374
94.306	94.374
94.300	94.374
94.300	94.374
94.298	94.374
94.298	94.374
94.296	94.374
94.300	94.374
94.306	94.374
94.296	94.374
94.306	94.374
94.294	94.374
94.292	94.374
94.294	94.374
94.298	94.374
94.298	94.374
94.300	94.374
94.300	94.374
94.300	94.374
94.296	94.370
94.300	94.370
94.294	94.370
94.290	94.370
94.300	94.374
94.300	94.374
94.294	94.374
94.296	94.374
94.296	94.374
94.298	94.374
94.292	94.374
94.302	94.374
94.302	94.374
94.298	94.374
94.294	94.374
94.292	94.374
94.294	94.374
94.294	94.374
94.290	94.374
94.298	94.374
94.300	94.374
94.300	94.374
94.298	94.374
94.298	94.374
94.300	94.374
94.294	94.374
94.290	94.374
94.292	94.374
94.296	94.374
94.298	94.374
94.298	94.374
94.294	94.374
94.294	94.374
94.296	94.374
94.302	94.374
94.298	94.374
94.302	94.374
94.310	94.380
94.308	94.380
94.310	94.380
94.316	94.380
94.310	94.380
94.314	94.380
94.304	94.380
94.308	94.380
94.308	94.386
94.306	94.392
94.312	94.392
94.316	94.392
94.318	94.400
94.332	94.424
94.354	94.424
94.352	94.430
94.346	94.430
94.354	94.430
94.344	94.432
94.348	94.432
94.342	94.422
94.338	94.422
94.336	94.422
94.334	94.412
94.328	94.412
94.340	94.412
94.322	94.412
94.322	94.412
94.328	94.412
94.324	94.398
94.326	94.398
94.328	94.398
94.322	94.398
94.324	94.398
94.328	94.398
94.328	94.398
94.320	94.402
94.322	94.402
94.320	94.402
94.320	94.410
94.324	94.410
94.334	94.410
94.334	94.410
94.334	94.410
94.338	94.410
94.346	94.426
94.342	94.426
94.344	94.426
94.342	94.426
94.340	94.430
94.350	94.444
94.372	94.452
94.368	94.444
94.378	94.448
94.396	94.466
94.428	94.518
94.410	94.506
94.408	94.506
94.388	94.506
94.402	94.506
94.386	94.506
94.388	94.506
94.382	94.506
94.386	94.506
94.398	94.506
94.390	94.506
94.388	94.506
94.380	94.506
94.382	94.456
94.382	94.456
94.394	94.456
94.400	94.466
94.404	94.466
94.404	94.466
94.410	94.486
94.402	94.472
94.388	94.458
94.390	94.458
94.398	94.458
94.420	94.458
94.410	94.458
94.426	94.458
94.432	94.506
94.430	94.512
94.440	94.512
94.420	94.512
94.418	94.512
94.408	94.490
94.420	94.500
94.422	94.500
94.422	94.500
94.424	94.500
94.420	94.508
94.428	94.508
94.426	94.504
94.422	94.504
94.424	94.504
94.434	94.504
94.432	94.516
94.430	94.516
